Date,DWCF,AD09X,MXEF,LBUSTRUU,BNDGLB,STCGUSRE,SREITGL,SPGTIND,SPGSCI,HFRXAR,SPLPEQTY,TRVCI,IADMGOLD,SPVXSTR,SPX,MXUSMC,RTY,ASX,MXEU,TPX,MXASJ,NDEUCHF,IDCOTCTR,CY00,IBOXIG,U0A0,SPBDU1ST,GUKG10,GECU10YR
16/11/2006,14041.9,440.3,851.17,1285.2,256.32,287.96,192.62,2254.24,434.5643,1086.39,175.36,1027.27,305.7,49789.18,1399.76,894.08,790.748,3216.53,126.07,1582.04,424.91,232.884,68.1564,161.396,148.0464,341.834,142.812,4.572,3.748
17/11/2006,14050.2,438.43,843.76,1288.97,257.09,286.99,192.54,2260.83,436.957,1085.67,174.73,1026.32,308.82,50159.69,1401.2,894.08,788.474,3184.87,125.08,1573.54,424.69,233.065,68.361,161.92,148.545,342.227,143.246,4.559,3.73
18/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2006,14055.01,435.98,844.1,1289.97,257.23,296.47,196.46,2253.77,437.0653,1084.83,173.13,1029.66,309.81,49305.5,1400.5,896.2,790.623,3190.77,125.48,1533.94,423.05,230.99,68.4161,162.071,148.7296,342.354,143.26,4.537,3.719
21/11/2006,14085.02,437.52,850.76,1290.95,257.46,301.5,199.8,2261.42,444.9995,1085.19,173.63,1035.61,311.35,49645.69,1402.81,900.76,792.171,3190.86,125.65,1532.95,425.29,231.478,68.48,162.253,148.9066,342.589,143.464,4.548,3.722
22/11/2006,14121.24,442.47,859.93,1291.52,258.17,302.37,201.46,2273.16,438.527,1084.77,176.03,1043.95,312.69,50119.14,1406.09,905.51,792.906,3170.07,125.48,1552.87,431.18,238.317,68.5216,162.362,149.0503,342.718,143.573,4.554,3.72
23/11/2006,14121.24,442.84,861.55,,258.25,302.37,201.62,2276.34,,,176.14,1043.85,315.66,,,905.51,,3160.42,125.16,,432.03,239.134,,162.387,,342.764,,4.575,3.745
24/11/2006,14081.24,443.39,862.97,1292.87,259.06,304.28,202.88,2290.91,441.905,1085.33,176.46,1041.91,316.4,50714.29,1400.95,903.83,792.284,3148.68,124.24,1538.04,432.01,238.897,68.6068,162.598,149.2609,342.805,144.067,4.53,3.699
25/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2006,13868.82,440.34,863.13,1293.98,259.2,296.25,199.49,2284.29,446.7942,1085.12,175.8,1010.87,316.15,53648.8,1381.9,888.33,772.096,3113.33,122.38,1553.01,434.06,237.313,68.6689,162.73,149.5149,342.924,144.282,4.567,3.723
28/11/2006,13913.86,439.32,853.03,1295.76,259.62,296.62,199.43,2282.01,450.1268,1084.76,176.33,1011.59,316.7,51765.64,1386.72,890.04,774.815,3102.17,122.01,1555.11,425.9,227.284,68.7766,163.004,149.682,343.506,144.651,4.54,3.705
29/11/2006,14049.68,445.32,866.53,1295.43,259.49,301.11,201.56,2316.21,458.6239,1085.99,178.07,1017.29,316.55,49762.42,1399.48,901.44,784.161,3134.48,123.61,1580.1,430.57,232.582,68.7335,162.924,149.6463,343.593,144.554,4.545,3.72
30/11/2006,14071.65,447.98,874.08,1299.25,260.62,304.14,203.09,2321.85,463.6554,1087.33,180.15,1018.14,319.52,49445.88,1400.63,904.91,786.118,3119.85,122.77,1603.03,435.33,236.404,68.9519,163.504,150.1604,344.201,145.343,4.513,3.695
01/12/2006,14034.62,447.97,875.71,1301.88,261.5,303.43,202.46,2328.42,462.4187,1088.17,179.73,1010.31,319.82,50502.09,1396.71,902.37,781.167,3110.26,121.82,1604.9,436.16,235.431,69.1088,163.863,150.35,344.569,145.955,4.469,3.664
02/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2006,14170.92,449.63,879.31,1302.46,261.48,307.34,204.24,2340.29,453.1254,1088.87,181.89,1029.88,318.93,49694.62,1409.12,912.36,795.846,3125.18,122.62,1607.74,436.32,235.456,69.1206,163.915,150.5837,344.683,145.769,4.47,3.671
05/12/2006,14223.79,451.28,888.38,1302.49,261.47,304.79,203.22,2350.93,453.192,1090.48,182.03,1029.65,315.68,49869.97,1414.76,914.43,797.422,3144.26,123.45,1598.89,440.22,240.115,69.1029,163.873,150.5354,344.474,145.847,4.498,3.68
06/12/2006,14209.29,452.93,891.28,1300.27,261.18,302.92,202.78,2356.46,449.2451,1090.89,183.3,1025.31,312.76,50264.19,1412.9,914.81,795.939,3147.99,123.5,1615.17,442.4,241.657,68.9613,163.563,150.2632,344.435,145.312,4.503,3.688
07/12/2006,14152.11,454.3,891.41,1299.72,260.9,301.52,201.92,2355.48,449.4976,1092.01,183.12,1009.65,312.51,51167.7,1407.29,910.8,792.29,3166.68,124.2,1622.77,441.21,239.645,68.964,163.61,150.2471,344.365,145.237,4.529,3.712
08/12/2006,14173.06,454.16,885.44,1295.79,260.22,301.79,201.69,2363.17,448.1454,1091.75,183.06,1018.98,310.48,51256.44,1409.84,911.41,792.563,3178.59,124.3,1616.34,435.88,237.372,68.7179,162.993,149.7736,343.928,144.534,4.559,3.728
09/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2006,14199.42,453.07,881.67,1298.05,259.92,302.74,202.05,2359.02,445.4483,1092.68,183.02,1024.4,312.26,50016.49,1413.04,911.12,793.071,3183.95,125,1627.97,434.81,240.458,68.8526,163.346,149.9773,344.042,144.856,4.597,3.745
12/12/2006,14174.38,454.9,875.41,1300.37,260.37,301.38,201.95,2366.05,444.4922,1092.59,183.31,1015.91,311.77,49494.89,1411.56,908.43,788.41,3179.91,125.45,1636.72,431.11,240.552,68.9728,163.624,150.2726,344.185,145.124,4.615,3.739
13/12/2006,14189.26,456.36,876.02,1295.76,259.57,299.65,201.71,2372.76,446.8475,1093.47,182.49,1017.59,311.47,48705.81,1413.21,908.17,788.751,3197.58,126.24,1639.19,430.82,237.764,68.6733,162.859,149.5704,343.432,144.16,4.636,3.751
14/12/2006,14303.78,458.01,886.75,1294.67,259.05,299.84,201.98,2373.52,452.5031,1095.04,182.82,1029.02,310.55,48933.46,1425.49,914.35,794.216,3216.01,127,1651.85,437.04,241.422,68.6066,162.645,149.3363,343.165,144.134,4.683,3.782
15/12/2006,14314.37,457.73,891.64,1294.75,,298.18,201.11,2365.41,453.0411,1095.36,183.19,1032.79,306.53,49603.58,1427.09,912.31,792.706,3231.84,127.68,1657.4,440.34,243.833,68.6146,162.66,149.3309,343.36,143.432,4.682,3.799
16/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2006,14246.91,457.06,895.31,1295.32,258.62,296.11,200.12,2361.09,445.0829,1095.33,183.31,1016.2,305.98,49772.11,1422.48,905.54,782.025,3226.29,127.6,1665.32,443.25,249.011,68.6619,162.815,149.42,343.473,143.209,4.705,3.828
19/12/2006,14272.34,456.26,881.43,1295.05,258.85,293.34,198.83,2366.37,447.942,1095.22,182,1010.07,309.62,48460.66,1425.55,906.38,782.095,3206.5,126.76,1645.4,435.34,246.313,68.6334,162.733,149.38,343.348,143.135,4.734,3.864
20/12/2006,14260.21,459.19,892.43,1295.43,259,295.92,200.51,2369.09,447.6214,1095.66,183.31,1007.43,308.61,48310.74,1423.53,906.33,785.562,3204.65,127.11,1667.01,441.64,251.915,68.6527,162.792,149.384,343.367,142.999,4.712,3.86
21/12/2006,14205.17,458.16,892.77,1298.37,259.33,292.99,199.02,2360.42,443.0892,1095.43,182.83,1001.19,307.63,48672.16,1418.3,901.17,782.902,3199.49,126.98,1671.3,441.07,252.165,68.8189,163.227,149.74,343.553,143.283,4.725,3.875
22/12/2006,14136.87,456.59,892.95,1294.53,258.59,290.69,198.55,2354.4,442.2945,1095.47,183.02,981.25,307.69,49376,1410.76,897.08,780.819,3203.05,126.43,1672.1,442.62,254.276,68.5711,162.595,149.22,343.382,142.523,4.732,3.881
23/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/12/2006,14136.87,456.22,891.75,,258.59,290.69,198.58,2352.94,,,182.48,981.13,310.22,,,897.08,,,126.43,1664.87,442.39,254.305,,,,,,4.733,3.876
26/12/2006,14201.44,455.88,893.42,1296.21,258.85,293,199.38,2351.33,433.8892,1096.03,183.15,993.06,311.81,48100.88,1416.9,899.83,788.167,,126.41,1672.45,443.29,254.225,68.6772,162.894,149.4095,343.54,142.617,4.733,3.876
27/12/2006,14306.9,459.78,905.33,1293.51,258.26,295.6,201.41,2365.64,431.0525,1097.19,183.66,998.31,312.11,46879.58,1426.84,906.33,797.732,3229.49,127.71,1676.95,448.53,267.353,68.4981,162.434,149.038,343.27,141.932,4.782,3.925
28/12/2006,14283.99,460.81,910.19,1291.76,257.89,296.24,202.95,2372.69,432.3528,1097.61,184.32,996.47,315.29,47308.06,1424.73,904.48,794.479,3230.01,127.74,1678.91,451.5,271.095,68.3856,162.162,148.6932,342.995,141.766,4.786,3.954
29/12/2006,14215.82,461.07,912.65,1291.71,,297.22,204.04,2376.27,433.6465,1100.99,184.67,997.6,314.64,47817.29,1418.3,900.29,787.664,3221.42,127.34,1681.07,453.42,270.874,68.372,162.077,148.6834,343.029,141.716,4.741,3.948
30/12/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2006,,,,,,,,,,,,,,,,,,,,,,,,162.124,,343.122,,,
01/01/2007,14215.82,,912.77,,258.02,297.22,204.04,2376.27,,,184.67,997.26,318.26,,,900.29,,,127.34,,453.42,270.874,,,,,,4.741,3.943
02/01/2007,14215.82,467.59,926.18,1293.39,258.63,297.22,204.33,2395.59,432.1335,1100.79,186.37,997.15,315.79,,,900.29,,3265.89,128.96,,459.95,277.699,68.4643,162.36,148.8756,343.254,142.071,4.758,3.937
03/01/2007,14200.48,464.57,920.77,1295.49,258.54,297.2,203.4,2385.45,417.2263,1099.98,186.02,1004.2,310.47,47849.88,1416.6,899.53,787.417,3269.9,128.99,,459.08,281.241,68.5611,162.658,149.099,343.424,142.287,4.787,3.954
04/01/2007,14222.24,460.86,906.71,1298.58,258.75,297.34,202.99,2368.77,405.2581,1099.16,184.45,1037.76,310.42,47619.86,1418.34,899.65,789.946,3253.27,128.61,1698.95,452.49,271.68,68.7249,163.111,149.5852,343.943,142.338,4.773,3.933
05/01/2007,14118.63,455.15,893.96,1297.32,258.31,292.67,200.52,2326.56,406.3545,1098.41,182.61,1029.29,302.03,48746.66,1409.71,893.48,775.867,3222.35,127.5,1675.33,450.43,270.352,68.6301,162.895,149.3453,343.565,142.122,4.802,3.982
06/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/01/2007,14149.93,455.25,888.97,1297.13,258.39,292.63,200.11,2331.16,406.8246,1098.94,182.86,1034.2,303.72,48234.58,1412.84,896.82,776.994,3209.99,127.36,,445.18,266.21,68.6238,162.912,149.3791,343.671,142.072,4.789,3.973
09/01/2007,14153.46,456.08,877.59,1297.16,258.13,296.15,202.02,2331.37,406.054,1099.68,184.06,1042.24,303.08,48025.37,1412.11,898.2,778.329,3210.8,127.64,1692.12,444.48,262.804,68.6403,162.95,149.422,343.835,142.047,4.8,4.004
10/01/2007,14186.96,450.64,867.13,1295.7,257.84,300.09,202.91,2318.32,403.3683,1099.37,183.43,1060.79,304.02,47508.5,1414.85,902.71,778.867,3192.88,126.82,1663,436.9,256.446,68.5597,162.747,149.2019,343.584,141.713,4.81,4.021
11/01/2007,14290.38,453.66,873.86,1292.85,256.96,303.78,204.97,2332.54,395.4155,1101.97,183.9,1078.42,304.81,44257.68,1423.82,909.45,788.453,3224.02,129,1656.72,436.87,253.384,68.3797,162.277,148.7504,343,141.096,4.856,4.014
12/01/2007,14365.62,458.67,884.53,1291.25,256.77,304.74,205.88,2348.38,402.4067,1104.98,184.78,1085.47,311.36,43482.37,1430.73,913.24,794.265,3227.28,129.61,1685.27,444.48,257.053,68.2796,162.007,148.422,342.707,140.678,4.904,4.063
13/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/01/2007,14365.62,462.39,896.71,,256.8,304.74,206.28,2356.69,,,185.72,1085.35,310.16,,,913.24,,3242.19,130.43,1704.58,451.03,264.991,,162.083,148.422,342.847,,4.9,4.054
16/01/2007,14371.01,460.16,895.05,1292.94,257.03,309.01,208.03,2351.99,394.7586,1106.4,184.87,1081.05,308.72,42877.42,1431.9,914.3,791.476,3217.92,129.7,1703.54,452.07,265.837,68.3787,162.307,148.7284,343.011,141.028,4.888,4.04
17/01/2007,14357.15,460.76,893.71,1290.93,256.93,309.07,208.73,2353.68,397.9569,1107.39,185.7,1065.6,313.63,42919.42,1430.62,914.22,788.77,3211.91,129.61,1706.76,451.33,263.336,68.2549,162.007,148.4745,342.807,140.792,4.897,4.04
18/01/2007,14294.13,460.71,896.85,1293.1,257.02,308.25,208.48,2350.87,392.6523,1106.69,186.87,1034.85,311.69,43436.78,1426.37,907.82,778.209,3215.62,129.56,1715.17,453.74,264.686,68.3724,162.349,148.7454,342.954,141.16,4.906,4.062
19/01/2007,14348.09,462.83,896.78,1292.22,256.97,311.65,210.1,2361.03,402.5814,1107.91,189.4,1031.97,314.61,42208.82,1430.5,912.82,785.162,3229.02,130.46,1714.21,451.79,264,68.3092,162.212,148.609,342.821,141.254,4.906,4.05
20/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/01/2007,14271.25,463.31,903.7,1293.5,257.26,309.29,209.94,2368.24,402.5017,1108.25,188.54,1017.88,315.96,42764.13,1422.95,908.55,777.965,3221.22,129.95,1730.33,455.58,270.219,68.3842,162.418,148.8105,343.103,141.622,4.888,4.021
23/01/2007,14333.19,465.47,905.81,1291.26,257.16,310.59,211.22,2374.55,414.7365,1110.68,188.76,1010.76,319.33,41478.95,1427.99,915.85,785.379,3222.2,129.92,1730.76,454.63,269.53,68.2479,162.09,148.4968,342.891,141.581,4.899,4.02
24/01/2007,14458.12,467.28,915.88,1291.15,256.95,314.68,212.95,2382.88,414.4583,1111.87,190.34,1039.1,321.7,41025.73,1440.13,924.3,794.03,3263.3,131.07,1738.61,458.89,271.779,68.2394,162.084,148.4889,342.815,141.768,4.911,4.04
25/01/2007,14299.17,465.94,912.78,1287.74,256.41,316.85,213.85,2375.77,408.761,1112.2,189.12,1026,319.67,42570.31,1423.9,913.83,784.195,3243.26,130.67,1729.4,456.44,267.782,68.0678,161.641,148.0006,342.2,141.163,4.961,4.079
26/01/2007,14294.98,461.41,901.99,1287.12,255.94,317.83,213.55,2363.98,414.3108,1111.65,187.91,1019.2,318.88,42690.01,1422.18,915.23,788.142,3223.26,129.81,1728.02,450.15,260.489,68.0351,161.527,147.8861,342.093,141.162,4.986,4.092
27/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/01/2007,14296,462.74,894.71,1286.73,255.77,318.28,214.65,2369.95,405.1973,1111.83,189.24,1028.68,318.48,42603.27,1420.62,914.78,793.096,3227.95,130.13,1733.59,449.02,260.263,68.0227,161.516,147.8311,342.157,140.898,5.012,4.119
30/01/2007,14379.32,464.93,899.42,1287.77,256.11,320.3,216.04,2390.02,420.6654,1113.37,189.25,1030.63,320.37,41942.04,1428.82,920.69,797.967,3229.69,130.58,1731.6,450.87,263.897,68.0818,161.644,147.9812,342.216,141.319,4.987,4.11
31/01/2007,14471.77,464.21,901.48,1291.18,256.9,322.33,217,2389.86,427.2178,1115.03,189.22,1038.04,323.64,41290.41,1438.24,929.01,800.344,3211.84,129.91,1721.96,447.58,259.393,68.258,162.103,148.4553,342.532,142.043,4.976,4.1
01/02/2007,14556.47,470.2,912.68,1290.85,257.04,323.64,218.94,2414.02,422.5294,1116.76,191.61,1029.88,325.02,40787.47,1445.94,935.68,807.769,3251.09,131.36,1738.58,452.31,259.679,68.2246,162.045,148.466,342.534,141.76,5.005,4.091
02/02/2007,14583.89,470.43,919.62,1292.26,257.01,324.73,220.1,2428.28,427.7104,1117.64,193.89,1033.29,320.79,40621.44,1448.39,939.24,809.415,3269.23,132.02,1742.4,458.53,260.635,68.2678,162.163,148.5827,342.805,141.9,5.002,4.061
03/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2007,14569.83,468.92,922.04,1294.4,257.45,325.17,220.8,2424.14,427.6214,1118.21,193.76,1027.85,323.81,40679.55,1446.99,938.96,806.693,3275.39,132.12,1716.28,459.59,260.682,68.3576,162.452,148.7867,343.095,142.039,4.987,4.031
06/02/2007,14589.26,471.63,928.65,1296.95,257.9,329.4,223.12,2442.71,427.7516,1119.63,194.02,1024.27,324.75,40089.23,1448,942.74,810.411,3290.67,132.56,1732.42,462.61,262.542,68.5024,162.882,149.2359,343.606,142.061,4.983,4.03
07/02/2007,14622.55,473.77,928.6,1298.26,,335.86,226.42,2452.75,423.6474,1119.14,194.21,1041.78,322.18,39560.32,1450.02,946.96,816.198,3301.77,132.92,1728.36,463.99,266.548,68.5858,163.143,149.5202,343.925,142.373,4.958,4.03
08/02/2007,14609.25,471.11,924.93,1298.78,258.25,333.99,225.92,2448.42,433.6404,1119.09,193.5,1043.43,326.49,39822.79,1448.31,946.01,816.392,3289.47,131.77,1720.18,464.28,269.361,68.6127,163.248,149.641,344.139,142.317,4.917,4.047
09/02/2007,14499.38,472.59,924.16,1295.74,257.53,330.08,224.18,2449.35,436.6234,1119.66,191.86,1018.95,329.06,40597.82,1438.06,937.5,807.11,3308.69,132.42,1745.09,464.52,268.594,68.4484,162.81,149.2297,343.73,141.968,4.969,4.091
10/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2007,14447.69,469.63,911.84,1294.91,257.24,323.85,221.23,2439.4,424.8486,1117.88,191.05,1014.62,329.46,41322.65,1433.37,931.3,805.793,3293.22,131.67,,459.69,268.587,68.4137,162.736,149.1007,343.689,141.523,4.985,4.108
13/02/2007,14557.67,472.69,915.24,1294.54,257.32,329.58,223.41,2448.26,434.3634,1119.31,192.42,1017.52,330.48,39808.13,1444.26,940.58,812.531,3306.05,131.89,1755.9,454.21,262.736,68.383,162.654,149.0147,343.742,141.573,4.959,4.125
14/02/2007,14659.08,479.26,928.43,1299.97,258.67,327.46,224.26,2468.3,428.0056,1118.65,195.97,1042.06,331.13,38618.48,1455.3,948.89,813.987,3325.99,132.92,1765.31,458.63,264.37,68.6624,163.43,149.8311,344.432,142.48,4.953,4.099
15/02/2007,14677.57,481.72,935.21,1301.56,259.33,329.81,225.65,2471.13,429.1741,1120.55,196.6,1051.28,329.05,38344.22,1456.81,952.63,815.43,3333.1,132.8,1776.71,465.01,268.769,68.7633,163.724,150.1654,344.878,142.541,4.863,4.044
16/02/2007,14676.71,480.8,937.11,1302.21,259.44,328.59,224.54,2471.32,436.485,1120.41,197.83,1046.13,331.31,38371.57,1455.54,952.48,818.154,3326.49,132.62,1774.53,466.01,270.256,68.8156,163.921,150.3146,345.077,142.953,4.876,4.05
17/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/02/2007,14676.71,482.58,939.21,,259.38,328.59,225.03,2477.74,,,198.41,1045.92,329.99,,,952.48,,3340.86,133.09,1779.96,465.69,270.266,,163.999,,345.217,,4.895,4.066
20/02/2007,14734.23,481.77,936.43,1303.71,259.59,331.44,226.06,2483.49,431.4866,1119.62,199.34,1058.17,325.34,37736.51,1459.68,958.29,826.114,3325.34,132.68,1782.73,465.52,270.242,68.8849,164.129,150.5146,345.258,142.96,4.909,4.063
21/02/2007,14723,479.08,937.59,1303.29,259.33,330.29,225.88,2470.79,439.4147,1120.47,199.07,1065.46,334.78,37359.87,1457.63,959.27,827.333,3299.94,131.76,1787.23,466.53,272.254,68.849,164.073,150.4406,345.161,143.277,4.887,4.053
22/02/2007,14715.79,480.44,943.88,1301.37,258.83,328.5,225.74,2472.28,446.8416,1121.47,200.09,1074.8,334.78,37098.72,1456.38,959.91,829.438,3312.09,132.23,1802.9,467.53,274.131,68.722,163.738,150.1938,344.901,143.11,4.935,4.086
23/02/2007,14667.34,483.64,940.24,1304.15,259.61,323.23,224.2,2483.19,450.0319,1120.65,202.31,1068.81,338.54,38485.19,1451.19,957.72,826.636,3321.39,132.54,1814.96,466.63,272.785,68.9055,164.252,150.5908,345.498,143.756,4.891,4.047
24/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/02/2007,14644.24,485.72,940.41,1307.01,260.33,321.48,222.83,2501.94,450.9571,1120.71,202.27,1061.48,337.94,38110.06,1449.37,955.83,823.687,3336.16,133.12,1816.97,465.69,269.851,69.0957,164.769,151.0335,345.985,144.341,4.84,3.995
27/02/2007,14144.88,477.22,911.53,1313.21,261.97,310.87,216.48,2451.64,449.278,1121.24,195.98,1005.44,334.04,47465.41,1399.04,923.98,792.661,3252.32,129.17,1811.33,459.1,263.222,69.518,165.718,151.6612,346.835,145.682,4.801,3.965
28/02/2007,14213.88,467.46,895.54,1311.09,261.59,313.92,215.77,2421.03,448.4914,1119.16,194.5,1010.9,333.3,43687.62,1406.82,927.67,793.298,3198.28,127.19,1752.74,446.62,254.836,69.4026,165.326,151.8763,346.55,145.275,4.797,3.957
01/03/2007,14177.23,463.16,882.15,1311.06,261.69,311.1,213.6,2410.81,448.5116,1119.26,192.2,1008.7,327.72,45597.45,1403.17,923.73,791.034,3169.73,126.04,1740.11,441.98,249.171,69.407,165.338,151.8099,346.663,145.26,4.788,3.947
02/03/2007,14000.78,461.48,877.6,1312.77,262.1,305.07,210.49,2393.49,445.6027,1119.12,191.37,988.44,314.62,48222.37,1387.17,909.75,775.444,3172.31,125.67,1721.59,440.13,248.406,69.5612,165.666,151.9753,347.045,145.783,4.777,3.938
03/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2007,13840.98,451.68,844.18,1312.81,262.2,293.71,203.21,2348.38,437.388,1118.01,184.23,981.1,318.7,50477.35,1374.12,895.14,760.063,3137.45,124.21,1662.71,421.58,234.701,69.5691,165.493,152.0459,347.224,145.521,4.753,3.915
06/03/2007,14067.03,457.35,864.71,1312.86,262.14,303.9,208.88,2369.55,441.5488,1119.15,187.84,1000.05,319.34,47249.46,1395.41,911.57,778.884,3179.26,125.36,1692.54,430.7,241.891,69.5393,165.438,151.9027,347.176,145.395,4.766,3.918
07/03/2007,14036.83,460.15,866.25,1314.95,262.48,299.6,208.48,2389.09,448.7022,1120.21,187.91,991.71,322.85,46454.91,1391.97,910.28,775.9,3194.93,126.04,1689.6,432.04,241.876,69.6498,165.71,152.1017,347.375,145.636,4.769,3.92
08/03/2007,14137.21,465.22,882.69,1314.91,262.23,304.51,210.52,2416.26,449.8553,1121.57,190.04,999.82,323,44765.56,1401.89,919.25,781.14,3234.37,127.72,1720.96,440.04,248.993,69.6266,165.712,152.1639,347.331,145.504,4.775,3.929
09/03/2007,14154.8,465.95,889.33,1310.39,261.29,308.58,213.33,2416.87,443.2159,1121.29,191.35,996.59,322.08,44717.41,1402.85,921.6,785.123,3243.79,127.99,1730.31,440.94,248.989,69.3306,164.978,151.6124,346.669,144.746,4.819,3.959
10/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/03/2007,14196.82,468.05,895.37,1312.75,261.98,310.35,214.61,2441.16,440.1383,1120.67,191.33,1008.31,321.07,43975.16,1406.6,924.85,789.003,3239.47,127.35,1741.36,446.46,254.021,69.4933,165.408,151.9238,346.948,145.047,4.811,3.932
13/03/2007,13907.89,464.14,888.88,1316.2,262.75,302.68,211.27,2425.9,439.291,1117.94,187.69,988.26,316.03,48142.62,1377.95,905.27,769.122,3201.64,126.02,1725.43,446.02,251.825,69.718,165.826,152.151,347.168,145.917,4.768,3.905
14/03/2007,13992.14,453.49,872.26,1314.61,262.77,303.93,208.87,2400.09,440.3494,1117.06,185.03,1005.93,319.44,49916.34,1387.17,910.01,775.683,3118.15,122.69,1674.94,434.4,245.311,69.6319,165.538,152.0484,347.072,145.824,4.737,3.882
15/03/2007,14056.59,460.88,883.82,1314.16,262.46,307.01,211.7,2429.35,438.8141,1117.18,187.93,1002.84,321.96,50190.41,1392.28,916.32,783.609,3187.11,125.15,1694.18,439.66,248.59,69.5929,165.449,151.8934,347.021,145.792,4.785,3.907
16/03/2007,13998.65,461.68,882.88,1313.67,,304.09,210.61,2436.15,438.0569,1117.2,188.52,1003.51,321.33,51755.72,1386.95,912.5,778.766,3187.86,125.14,1677.06,439.07,249.437,69.5718,165.37,151.8093,347.053,145.992,4.783,3.905
17/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2007,14152.56,467.06,893.74,1313.18,262.33,307.26,213.24,2453.8,437.819,1121.3,189.11,1015.08,321.82,48620.31,1402.06,922.57,787.046,3220.5,126.95,1694.08,443.53,253.224,69.5054,165.233,151.5906,346.833,145.769,4.813,3.926
20/03/2007,14245.49,470.46,898.41,1314.39,262.64,307.67,214.42,2475.96,436.4039,1121.97,190.57,1022.53,325.36,46856.84,1410.94,927.96,793.603,3234.43,127.93,1708.29,445.35,254.605,69.5931,165.37,151.6598,346.975,145.955,4.832,3.909
21/03/2007,14481.49,472.51,909.22,1317,262.93,311.95,216.29,2492.04,438.497,1122.6,192.48,1045.91,326.44,43278.98,1435.04,942.58,807.474,3257.21,128.45,,449.4,256.611,69.7283,165.664,151.8719,347.16,146.536,4.834,3.927
22/03/2007,14483.47,480.18,921.66,1313.38,262.49,311.64,217.62,2517.84,448.7583,1124.62,194.41,1042.2,325.16,43552.18,1434.54,942.26,808.046,3287.94,130.3,1731.8,455.16,258.923,69.4776,165.048,151.5979,346.652,145.986,4.868,3.949
23/03/2007,14500.74,480.93,923.44,1311.95,261.95,311.83,217.46,2520.79,449.4335,1124.99,194.14,1033.68,323.98,43522.26,1436.11,945.04,809.51,3296.89,130.93,1741.94,454.77,260.466,69.4077,164.866,151.2279,346.577,145.784,4.904,4.001
24/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2007,14508.74,479.74,925.35,1313.73,262.25,307.45,215.46,2520.26,453.3681,1124.62,194.8,1040.79,326.91,43635.87,1437.5,943.46,808.945,3274.82,129.85,1741.37,455.69,262.997,69.5215,165.168,151.3769,346.662,146.275,4.911,4.001
27/03/2007,14420.18,478.43,922.04,1312.78,262.06,303.37,213.01,2516.32,454.0945,1124.2,193.87,1032.87,327.35,45185.32,1428.61,937.96,802.357,3274.37,129.71,1723.86,455.64,262.467,69.4557,164.964,151.2529,346.406,146.288,4.943,4.022
